sport,start_time_weekday_cat,start_time_daytime_cat,start_time_season_cat,duration_s,distance_km,calories_kcal,speed_avg_kmh,speed_max_kmh,start_lat,start_long,end_lat,end_long,hydration_l,created_date_year,created_date_month,created_date_day,created_date_hour,created_date_minute,created_date_second,start_time_year,start_time_month,start_time_day,start_time_hour,start_time_minute,start_time_second,end_time_year,end_time_month,end_time_day,end_time_hour,end_time_minute,end_time_second,sport_BADMINTON,sport_BEACH_VOLLEY,sport_CROSSFIT,sport_CROSS_TRAINING,sport_CYCLING_SPORT,sport_CYCLING_TRANSPORTATION,sport_FITNESS_WALKING,sport_ICE_SKATING,sport_ROLLER_SKATING,sport_RUNNING,sport_RUNNING_CANICROSS,sport_SKIING_CROSS_COUNTRY,sport_STAIR_CLIMBING,sport_STRETCHING,sport_SWIMMING,sport_WALKING,sport_WEIGHT_TRAINING,source_INPUT_MANUAL_MOBILE,source_TRACK_MOBILE,start_time_weekday_Friday,start_time_weekday_Monday,start_time_weekday_Saturday,start_time_weekday_Sunday,start_time_weekday_Thursday,start_time_weekday_Tuesday,start_time_weekday_Wednesday,start_time_daytime_AFTERNOON,start_time_daytime_EVENING,start_time_daytime_MORNING,start_time_daytime_NIGHT,start_time_season_AUTUMN,start_time_season_SPRING,start_time_season_SUMMER,start_time_season_WINTER
RUNNING_CANICROSS,Tuesday,AFTERNOON,SPRING,3206,8.640140533447266,873.0,9.701966912167858,17.7474,64.231822,27.729499,64.231757,27.729673,0.431953,2020,5,19,15,20,43,2020,5,19,15,17,37,2020,5,19,16,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WALKING,Wednesday,MORNING,SPRING,1554,2.211244106292724,170.0,5.122573219210945,9.96566,64.231785,27.729895,64.23185,27.729507,0.096327,2020,5,20,6,10,35,2020,5,20,6,9,18,2020,5,20,6,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
WALKING,Wednesday,AFTERNOON,SPRING,3172,4.8367462158203125,398.0,5.489371493364794,9.4071,64.231844,27.729481,64.231826,27.72959,0.218968,2020,5,20,15,51,52,2020,5,20,15,49,58,2020,5,20,16,42,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
WALKING,Thursday,MORNING,SPRING,1834,2.411679029464721,176.0,4.733939207237185,11.3238,64.231644,27.729577,64.231781,27.729521,0.1023179999999999,2020,5,21,6,30,9,2020,5,21,6,28,23,2020,5,21,6,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
WALKING,Thursday,AFTERNOON,SPRING,3455,4.525023937225342,330.0,4.714930875256506,8.85105,64.231912,27.729578,64.231807,27.729545,0.1923979999999999,2020,5,21,14,35,56,2020,5,21,14,34,48,2020,5,21,15,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
WALKING,Friday,MORNING,SPRING,1301,1.5917689800262451,119.0,4.404587492770548,8.33771,64.231641,27.729909,64.231816,27.72961,0.070243,2020,5,22,7,29,43,2020,5,22,7,28,29,2020,5,22,7,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Friday,AFTERNOON,SPRING,3138,4.434693813323975,339.0,5.087602845113546,11.7243,64.231684,27.729561,64.231763,27.729584,0.192329,2020,5,22,14,59,57,2020,5,22,14,57,47,2020,5,22,15,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
WEIGHT_TRAINING,Friday,AFTERNOON,SPRING,1170,0.0,194.0,0.0,2.400000035762787,64.231684,27.729561,64.231763,27.729584,0.1020929999999999,2020,5,22,16,31,5,2020,5,22,16,30,3,2020,5,22,16,49,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Saturday,MORNING,SPRING,4822,6.304834842681885,460.0,4.70705214302256,8.78051,64.231884,27.729527,64.231808,27.729551,0.268318,2020,5,23,7,50,18,2020,5,23,7,48,9,2020,5,23,9,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Saturday,AFTERNOON,SPRING,2736,2.866513967514038,230.0,3.771728904623734,9.60494,64.231782,27.72942,64.231816,27.729504,0.138427,2020,5,23,16,11,37,2020,5,23,16,9,51,2020,5,23,16,55,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
RUNNING_CANICROSS,Sunday,MORNING,SPRING,2819,6.53727388381958,670.0,8.348416453263741,17.5277,64.23172,27.730018,64.231806,27.729583,0.33608,2020,5,24,8,12,53,2020,5,24,8,10,50,2020,5,24,8,57,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
WALKING,Sunday,AFTERNOON,SPRING,1677,2.365151882171631,181.0,5.077249120940889,8.97487,64.22346,27.674724,64.223891,27.673798,0.10245,2020,5,24,15,45,29,2020,5,24,15,43,56,2020,5,24,16,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
WALKING,Monday,MORNING,SPRING,1426,1.931961059570312,141.0,4.877321048003593,8.37131,64.231683,27.73012,64.231872,27.729574,0.081631,2020,5,25,5,17,45,2020,5,25,5,16,7,2020,5,25,5,39,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Monday,AFTERNOON,SPRING,2021,2.980796098709106,238.0,5.309681323776736,9.37282,64.231869,27.729479,64.231751,27.729533,0.1325029999999999,2020,5,25,16,56,2,2020,5,25,16,54,27,2020,5,25,17,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Tuesday,MORNING,SPRING,1387,1.778493046760559,131.0,4.616131916609959,14.045,64.23183,27.729497,64.23182,27.729526,0.0765,2020,5,26,6,13,44,2020,5,26,6,11,10,2020,5,26,6,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
WALKING,Tuesday,AFTERNOON,SPRING,2345,3.331603050231933,256.0,5.114614490761177,9.80635,64.231804,27.72972,64.232,27.729651,0.144944,2020,5,26,15,17,36,2020,5,26,15,15,26,2020,5,26,15,54,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WEIGHT_TRAINING,Tuesday,AFTERNOON,SPRING,1773,0.0,295.0,0.0,2.400000035762787,64.231804,27.72972,64.232,27.729651,0.15471,2020,5,26,16,49,2,2020,5,26,16,47,59,2020,5,26,17,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WALKING,Wednesday,NIGHT,SPRING,1855,2.394519090652466,176.0,4.647045135498047,9.03607,64.231891,27.729575,64.231789,27.729495,0.102591,2020,5,27,4,56,44,2020,5,27,4,54,45,2020,5,27,5,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
WALKING,Wednesday,AFTERNOON,SPRING,1736,2.428709030151367,184.0,5.036493380498227,12.0817,64.231769,27.72955,64.231768,27.7293,0.104693,2020,5,27,13,24,14,2020,5,27,13,22,1,2020,5,27,13,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
WALKING,Wednesday,AFTERNOON,SPRING,2308,3.476047992706299,283.0,5.42191194702889,11.1883,64.231926,27.729479,64.231799,27.729464,0.156303,2020,5,27,16,16,54,2020,5,27,16,15,14,2020,5,27,16,53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
WALKING,Thursday,MORNING,SPRING,1181,1.6146290302276611,119.0,4.921815841506842,8.23054,64.231859,27.729595,64.23183,27.729552,0.068617,2020,5,28,5,46,31,2020,5,28,5,44,25,2020,5,28,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
RUNNING_CANICROSS,Thursday,AFTERNOON,SPRING,2422,6.261536121368408,635.0,9.30699010608021,25.2194,64.231786,27.729634,64.231829,27.729634,0.31557,2020,5,28,12,25,28,2020,5,28,12,24,2,2020,5,28,13,4,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
WALKING,Thursday,EVENING,SPRING,654,0.949985980987548,75.0,5.22928062928926,7.63996,64.23183,27.729559,64.23176,27.729547,0.0419029999999999,2020,5,28,17,32,12,2020,5,28,17,29,43,2020,5,28,17,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
WALKING,Friday,MORNING,SPRING,1433,1.9371730089187624,141.0,4.86658955485523,8.85739,64.231804,27.729991,64.231787,27.72951,0.081772,2020,5,29,5,9,42,2020,5,29,5,8,0,2020,5,29,5,31,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Friday,AFTERNOON,SPRING,3344,5.381418228149414,463.0,5.793392829347456,12.9692,64.231896,27.729682,64.231866,27.729577,0.250363,2020,5,29,16,35,57,2020,5,29,16,33,55,2020,5,29,17,29,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Saturday,MORNING,SPRING,2583,3.057992935180664,233.0,4.262011059485246,12.0048,64.202562,27.1126,64.202699,27.112683,0.137537,2020,5,30,10,3,26,2020,5,30,10,1,16,2020,5,30,10,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Saturday,AFTERNOON,SPRING,2553,3.727715015411377,295.0,5.256472407160579,8.53518,64.202387,27.112845,64.202683,27.113193,0.1648049999999999,2020,5,30,14,27,47,2020,5,30,14,25,41,2020,5,30,15,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Sunday,MORNING,SPRING,3741,5.256158828735352,400.0,5.058051799905711,8.44976,64.231801,27.729565,64.231626,27.729414,0.22716,2020,5,31,7,58,39,2020,5,31,7,56,20,2020,5,31,8,58,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
WALKING,Sunday,AFTERNOON,SPRING,1837,2.775084972381592,226.0,5.438381001945417,13.5009,64.231868,27.729536,64.231804,27.729511,0.1249879999999999,2020,5,31,15,19,5,2020,5,31,15,8,18,2020,5,31,15,38,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
WEIGHT_TRAINING,Sunday,EVENING,SPRING,1342,0.0,223.0,0.0,2.400000035762787,64.231868,27.729536,64.231804,27.729511,0.117015,2020,5,31,17,2,58,2020,5,31,17,1,40,2020,5,31,17,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
WALKING,Monday,MORNING,SUMMER,1295,1.68842601776123,123.0,4.693693948988749,8.86021,64.23174,27.729881,64.231832,27.729608,0.071966,2020,6,1,5,19,30,2020,6,1,5,16,57,2020,6,1,5,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
WALKING,Monday,AFTERNOON,SUMMER,3584,4.960766792297363,371.0,4.98291307262012,9.62747,64.231969,27.729525,64.231849,27.729494,0.212482,2020,6,1,15,49,45,2020,6,1,15,48,29,2020,6,1,16,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WALKING,Tuesday,NIGHT,SUMMER,1405,1.872226953506469,136.0,4.797165147774584,8.3567,64.231908,27.730335,64.231895,27.729785,0.078832,2020,6,2,5,1,14,2020,6,2,4,59,14,2020,6,2,5,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
RUNNING_CANICROSS,Tuesday,AFTERNOON,SUMMER,4567,10.811854362487791,1106.0,8.522591571043586,23.8581,64.231817,27.729439,64.231825,27.730242,0.5536719999999999,2020,6,2,14,59,43,2020,6,2,14,57,33,2020,6,2,16,13,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
WALKING,Wednesday,NIGHT,SUMMER,1382,1.698572039604187,127.0,4.424644965683845,12.9622,64.231943,27.729396,64.23182,27.729541,0.074798,2020,6,3,4,57,49,2020,6,3,4,55,21,2020,6,3,5,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
WALKING,Wednesday,AFTERNOON,SUMMER,4151,5.653913974761963,416.0,4.903418527859087,11.7778,64.23179,27.729589,64.231746,27.729479,0.2397429999999999,2020,6,3,16,21,26,2020,6,3,16,18,55,2020,6,3,17,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
WALKING,Thursday,NIGHT,SUMMER,1509,1.867892026901245,139.0,4.456203642706748,7.66982,64.231698,27.72948,64.231799,27.729597,0.081928,2020,6,4,4,58,42,2020,6,4,4,57,11,2020,6,4,5,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
WALKING,Thursday,AFTERNOON,SUMMER,3904,5.966516971588135,492.0,5.501911141833321,10.4956,64.231799,27.729349,64.231711,27.729524,0.2703959999999999,2020,6,4,16,38,59,2020,6,4,16,37,57,2020,6,4,17,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
WALKING,Friday,MORNING,SUMMER,1525,2.13973593711853,162.0,5.051179917132268,8.12475,64.231846,27.729544,64.23183,27.72952,0.092399,2020,6,5,5,19,8,2020,6,5,5,17,29,2020,6,5,5,42,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
WALKING,Friday,AFTERNOON,SUMMER,2922,4.515858173370361,376.0,5.56368563454254,9.69744,64.231888,27.729537,64.231821,27.72956,0.2058539999999999,2020,6,5,15,7,42,2020,6,5,15,5,34,2020,6,5,15,54,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WEIGHT_TRAINING,Friday,EVENING,SUMMER,1876,0.0,312.0,0.0,2.400000035762787,64.231888,27.729537,64.231821,27.72956,0.1636979999999999,2020,6,5,17,15,25,2020,6,5,17,14,22,2020,6,5,17,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
WALKING,Saturday,MORNING,SUMMER,3919,5.242283821105957,379.0,4.815570746614301,10.9091,64.231789,27.729527,64.23184,27.729493,0.220362,2020,6,6,6,54,27,2020,6,6,6,52,27,2020,6,6,7,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
WALKING,Saturday,AFTERNOON,SUMMER,2312,3.291805028915405,254.0,5.12564796889942,8.651440000000001,64.231834,27.729609,64.231892,27.729518,0.143432,2020,6,6,16,48,10,2020,6,6,16,45,51,2020,6,6,17,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
WALKING,Sunday,MORNING,SUMMER,1966,2.934314012527466,237.0,5.373108059561993,9.7024,64.202285,27.11283,64.204363,27.112508,0.131296,2020,6,7,9,27,14,2020,6,7,9,25,10,2020,6,7,9,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
WALKING,Sunday,AFTERNOON,SUMMER,2453,3.384403944015503,253.0,4.966919771078602,12.7256,64.202607,27.112818,64.202306,27.112819,0.1446859999999999,2020,6,7,15,10,4,2020,6,7,15,7,47,2020,6,7,15,48,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
WALKING,Monday,MORNING,SUMMER,1484,2.054508924484253,154.0,4.983983913843201,9.26217,64.231907,27.729413,64.231881,27.729501,0.088033,2020,6,8,5,44,42,2020,6,8,5,42,56,2020,6,8,6,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
WALKING,Monday,AFTERNOON,SUMMER,2474,3.773459911346435,310.0,5.490887502363447,9.67557,64.231941,27.729687,64.231796,27.729123,0.1708279999999999,2020,6,8,15,0,47,2020,6,8,14,59,19,2020,6,8,15,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
CYCLING_TRANSPORTATION,Monday,AFTERNOON,SUMMER,1124,4.432378768920898,170.0,14.196230932486865,35.32,64.231678,27.72616,64.231942,27.729498,0.1062829999999999,2020,6,8,16,15,39,2020,6,8,16,14,5,2020,6,8,17,21,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WEIGHT_TRAINING,Monday,EVENING,SUMMER,1800,0.0,299.0,0.0,2.400000035762787,64.231678,27.72616,64.231942,27.729498,0.1570659999999999,2020,6,8,17,21,54,2020,6,8,17,21,46,2020,6,8,17,51,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
WALKING,Tuesday,NIGHT,SUMMER,1626,2.283457994461059,174.0,5.055626556002346,12.0079,64.231793,27.729421,64.231647,27.729443,0.098658,2020,6,9,5,0,49,2020,6,9,4,58,39,2020,6,9,5,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
WALKING,Tuesday,AFTERNOON,SUMMER,2436,3.687885046005249,301.0,5.450076422667855,10.6692,64.231872,27.729389,64.23186,27.729424,0.166291,2020,6,9,16,7,11,2020,6,9,16,4,54,2020,6,9,16,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
WALKING,Wednesday,MORNING,SUMMER,1943,2.90103006362915,234.0,5.37504283533965,13.0646,64.231812,27.729266,64.231822,27.729538,0.129832,2020,6,10,5,36,37,2020,6,10,5,34,51,2020,6,10,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
WALKING,Wednesday,AFTERNOON,SUMMER,2188,3.170350074768066,249.0,5.216298112049834,9.81916,64.231749,27.729368,64.231807,27.729441,0.139557,2020,6,10,15,44,7,2020,6,10,15,42,17,2020,6,10,16,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CYCLING_TRANSPORTATION,Wednesday,EVENING,SUMMER,1459,5.53843879699707,213.0,13.665784557360832,38.5762,64.2322,27.730681,64.23241,27.730491,0.1140159999999999,2020,6,10,17,11,39,2020,6,10,17,9,40,2020,6,10,17,54,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
WEIGHT_TRAINING,Wednesday,EVENING,SUMMER,1200,0.0,199.0,0.0,2.400000035762787,64.2322,27.730681,64.23241,27.730491,0.104711,2020,6,10,17,55,26,2020,6,10,17,55,13,2020,6,10,18,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
WALKING,Thursday,NIGHT,SUMMER,1570,2.193114995956421,166.0,5.028798716842749,11.2861,64.231779,27.730055,64.231688,27.729548,0.0944489999999999,2020,6,11,5,0,39,2020,6,11,4,58,54,2020,6,11,5,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
WALKING,Thursday,AFTERNOON,SUMMER,5315,7.690159797668457,602.0,5.208762986191241,9.10801,64.231845,27.729567,64.231859,27.729506,0.338147,2020,6,11,15,9,50,2020,6,11,15,8,23,2020,6,11,16,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
WALKING,Friday,MORNING,SUMMER,1142,1.52252995967865,110.0,4.799569049775078,11.9553,64.231962,27.729504,64.2317,27.729622,0.064085,2020,6,12,5,37,53,2020,6,12,5,36,11,2020,6,12,5,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
WALKING,Friday,AFTERNOON,SUMMER,3821,5.573235988616943,440.0,5.250889704009682,12.765,64.231844,27.729549,64.231683,27.730654,0.24623,2020,6,12,15,36,55,2020,6,12,15,35,4,2020,6,12,16,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WALKING,Saturday,MORNING,SUMMER,2072,3.018430948257446,238.0,5.244378095427995,11.4034,64.2318,27.729634,64.231795,27.729635,0.13328,2020,6,13,7,41,35,2020,6,13,7,39,21,2020,6,13,8,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
CYCLING_SPORT,Saturday,AFTERNOON,SUMMER,4232,18.36357879638672,703.0,15.62119179276753,38.3744,64.202341,27.112466,64.202683,27.112994,0.3690569999999999,2020,6,13,13,26,25,2020,6,13,13,24,58,2020,6,13,15,4,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
WALKING,Saturday,EVENING,SUMMER,901,1.035519957542419,80.0,4.13748262725051,9.2023,64.202537,27.112587,64.202807,27.112857,0.052793,2020,6,13,17,17,38,2020,6,13,17,16,1,2020,6,13,17,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
WALKING,Sunday,MORNING,SUMMER,2053,2.474392890930176,187.0,4.338925673331044,9.43197,64.23178,27.729396,64.231856,27.729488,0.110137,2020,6,14,8,20,56,2020,6,14,8,19,27,2020,6,14,8,53,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
CYCLING_SPORT,Sunday,AFTERNOON,SUMMER,737,2.144228935241699,84.0,10.473845545278314,26.1188,64.226771,27.750601,64.231829,27.729571,0.046917,2020,6,14,12,49,23,2020,6,14,12,47,44,2020,6,14,13,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
WALKING,Sunday,EVENING,SUMMER,1999,2.851191997528076,220.0,5.13471295202655,9.75453,64.231741,27.730107,64.231794,27.729489,0.124331,2020,6,14,18,22,32,2020,6,14,18,20,40,2020,6,14,18,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
WALKING,Monday,MORNING,SUMMER,1649,2.204957962036133,160.0,4.813734786737464,8.94109,64.231444,27.728748,64.231803,27.729516,0.092705,2020,6,15,5,35,14,2020,6,15,5,23,40,2020,6,15,5,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CYCLING_SPORT,Monday,AFTERNOON,SUMMER,3136,10.63259220123291,411.0,12.20578186366023,45.9237,64.231737,27.72959,64.231786,27.729565,0.224271,2020,6,15,14,45,18,2020,6,15,14,43,36,2020,6,15,16,27,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WALKING,Monday,EVENING,SUMMER,1701,2.426477909088134,187.0,5.13540298219711,8.36766,64.23181,27.729556,64.231678,27.729785,0.105819,2020,6,15,17,51,17,2020,6,15,17,49,35,2020,6,15,18,17,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
WALKING,Tuesday,MORNING,SUMMER,1456,2.01989197731018,152.0,4.99423840543726,12.8887,64.231846,27.729383,64.231826,27.729521,0.08666,2020,6,16,5,45,6,2020,6,16,5,43,39,2020,6,16,6,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
WALKING,Tuesday,AFTERNOON,SUMMER,1992,2.736912012100219,203.0,4.946226527891963,9.25558,64.231769,27.729987,64.231848,27.72941,0.116672,2020,6,16,15,28,21,2020,6,16,15,25,58,2020,6,16,15,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CYCLING_TRANSPORTATION,Tuesday,AFTERNOON,SUMMER,1243,4.119762897491455,159.0,11.931734859991344,36.2188,64.231829,27.729618,64.231847,27.729619,0.087354,2020,6,16,16,9,37,2020,6,16,16,7,57,2020,6,16,16,55,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
WALKING,Wednesday,MORNING,SUMMER,1797,2.7205300331115723,222.0,5.450143638954736,11.018,64.231693,27.729951,64.231786,27.729622,0.122709,2020,6,17,6,37,20,2020,6,17,6,35,24,2020,6,17,7,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
